alluvium,stage,stratum,y,x
697,Fill3,1.2MG,1,3
697,Fill4,3.0MG,1,4
697,Fill5,1.2MG,1,5
697,Fill6,NoFill,1,6
698,Fill1,2.4MG,1,1
698,Fill2,0.8MG,1,2
698,Fill3,NoFill,1,3
698,Fill4,NoFill,1,4
698,Fill5,1.2MG,1,5
698,Fill6,0.8MG,1,6
699,Fill1,0.8MG,1,1
699,Fill2,2.4MG,1,2
699,Fill3,1.2MG,1,3
699,Fill4,0.8MG,1,4
699,Fill5,NoFill,1,5
699,Fill6,1.2MG,1,6
700,Fill1,1.7MG,1,1
700,Fill2,2.4MG,1,2
700,Fill3,1.7MG,1,3
700,Fill4,0.8MG,1,4
700,Fill5,1.7MG,1,5
700,Fill6,0.8MG,1,6
701,Fill1,0.8MG,1,1
701,Fill2,2.4MG,1,2
701,Fill3,1.2MG,1,3
701,Fill4,NoFill,1,4
701,Fill5,2.4MG,1,5
701,Fill6,0.8MG,1,6
702,Fill1,0.8MG,1,1
702,Fill2,1.2MG,1,2
702,Fill3,2.4MG,1,3
702,Fill4,NoFill,1,4
702,Fill5,0.8MG,1,5
702,Fill6,NoFill,1,6
703,Fill1,0.8MG,1,1
703,Fill2,0.8MG,1,2
703,Fill3,3.0MG,1,3
703,Fill4,NoFill,1,4
703,Fill5,3.0MG,1,5
703,Fill6,0.8MG,1,6
704,Fill1,1.7MG,1,1
704,Fill2,0.8MG,1,2
704,Fill3,1.7MG,1,3
704,Fill4,1.2MG,1,4
704,Fill5,NoFill,1,5
704,Fill6,NoFill,1,6
705,Fill1,0.8MG,1,1
705,Fill2,0.8MG,1,2
705,Fill3,0.8MG,1,3
705,Fill4,NoFill,1,4
705,Fill5,2.4MG,1,5
705,Fill6,NoFill,1,6
706,Fill1,2.4MG,1,1
706,Fill2,3.0MG,1,2
706,Fill3,3.0MG,1,3
706,Fill4,2.4MG,1,4
706,Fill5,NoFill,1,5
706,Fill6,0.8MG,1,6
707,Fill1,0.8MG,1,1
707,Fill2,NoFill,1,2
707,Fill3,0.8MG,1,3
707,Fill4,0.8MG,1,4
707,Fill5,0.8MG,1,5
707,Fill6,1.7MG,1,6
708,Fill1,0.8MG,1,1
708,Fill2,2.4MG,1,2
708,Fill3,1.7MG,1,3
708,Fill4,0.8MG,1,4
708,Fill5,NoFill,1,5
708,Fill6,NoFill,1,6
709,Fill1,0.8MG,1,1
709,Fill2,0.8MG,1,2
709,Fill3,0.8MG,1,3
709,Fill4,NoFill,1,4
709,Fill5,1.2MG,1,5
709,Fill6,NoFill,1,6
710,Fill1,1.2MG,1,1
710,Fill2,1.2MG,1,2
710,Fill3,1.2MG,1,3
710,Fill4,0.8MG,1,4
710,Fill5,2.4MG,1,5
710,Fill6,0.8MG,1,6
711,Fill1,0.8MG,1,1
711,Fill2,2.4MG,1,2
711,Fill3,2.4MG,1,3
711,Fill4,1.7MG,1,4
711,Fill5,NoFill,1,5
711,Fill6,3.0MG,1,6
712,Fill1,3.0MG,1,1
712,Fill2,1.7MG,1,2
712,Fill3,0.8MG,1,3
712,Fill4,NoFill,1,4
712,Fill5,0.8MG,1,5
712,Fill6,NoFill,1,6
713,Fill1,NoFill,1,1
713,Fill2,1.2MG,1,2
713,Fill3,0.8MG,1,3
713,Fill4,0.8MG,1,4
713,Fill5,NoFill,1,5
713,Fill6,2.4MG,1,6
714,Fill1,0.8MG,1,1
714,Fill2,NoFill,1,2
714,Fill3,3.0MG,1,3
714,Fill4,0.8MG,1,4
714,Fill5,0.8MG,1,5
714,Fill6,0.8MG,1,6
715,Fill1,2.4MG,1,1
715,Fill2,2.4MG,1,2
715,Fill3,3.0MG,1,3
715,Fill4,3.0MG,1,4
715,Fill5,1.7MG,1,5
715,Fill6,NoFill,1,6
716,Fill1,1.2MG,1,1
716,Fill2,1.2MG,1,2
716,Fill3,0.8MG,1,3
716,Fill4,0.8MG,1,4
716,Fill5,1.7MG,1,5
716,Fill6,1.2MG,1,6
717,Fill1,0.8MG,1,1
717,Fill2,0.8MG,1,2
717,Fill3,0.8MG,1,3
717,Fill4,NoFill,1,4
717,Fill5,NoFill,1,5
717,Fill6,0.8MG,1,6
718,Fill1,1.7MG,1,1
718,Fill2,0.8MG,1,2
718,Fill3,0.8MG,1,3
718,Fill4,NoFill,1,4
718,Fill5,1.2MG,1,5
718,Fill6,NoFill,1,6
719,Fill1,0.8MG,1,1
719,Fill2,0.8MG,1,2
719,Fill3,3.0MG,1,3
719,Fill4,1.2MG,1,4
719,Fill5,2.4MG,1,5
719,Fill6,3.0MG,1,6
720,Fill1,0.8MG,1,1
720,Fill2,2.4MG,1,2
720,Fill3,1.7MG,1,3
720,Fill4,1.2MG,1,4
720,Fill5,NoFill,1,5
720,Fill6,2.4MG,1,6
721,Fill1,0.8MG,1,1
721,Fill2,0.8MG,1,2
721,Fill3,1.2MG,1,3
721,Fill4,1.2MG,1,4
721,Fill5,1.2MG,1,5
721,Fill6,0.8MG,1,6
722,Fill1,3.0MG,1,1
722,Fill2,2.4MG,1,2
722,Fill3,NoFill,1,3
722,Fill4,1.2MG,1,4
722,Fill5,NoFill,1,5
722,Fill6,2.4MG,1,6
723,Fill1,3.0MG,1,1
723,Fill2,NoFill,1,2
723,Fill3,1.2MG,1,3
723,Fill4,1.2MG,1,4
723,Fill5,NoFill,1,5
723,Fill6,NoFill,1,6
724,Fill1,3.0MG,1,1
724,Fill2,1.2MG,1,2
724,Fill3,3.0MG,1,3
724,Fill4,1.2MG,1,4
724,Fill5,2.4MG,1,5
724,Fill6,NoFill,1,6
725,Fill1,1.2MG,1,1
725,Fill2,0.8MG,1,2
725,Fill3,1.7MG,1,3
725,Fill4,NoFill,1,4
725,Fill5,NoFill,1,5
725,Fill6,NoFill,1,6
726,Fill1,1.2MG,1,1
726,Fill2,3.0MG,1,2
726,Fill3,NoFill,1,3
726,Fill4,NoFill,1,4
726,Fill5,1.2MG,1,5
726,Fill6,1.2MG,1,6
727,Fill1,1.2MG,1,1
727,Fill2,0.8MG,1,2
727,Fill3,NoFill,1,3
727,Fill4,0.8MG,1,4
727,Fill5,1.7MG,1,5
727,Fill6,NoFill,1,6
728,Fill1,1.2MG,1,1
728,Fill2,NoFill,1,2
728,Fill3,3.0MG,1,3
728,Fill4,NoFill,1,4
728,Fill5,NoFill,1,5
728,Fill6,NoFill,1,6
729,Fill1,0.8MG,1,1
729,Fill2,1.7MG,1,2
729,Fill3,0.8MG,1,3
729,Fill4,1.2MG,1,4
729,Fill5,3.0MG,1,5
729,Fill6,NoFill,1,6
730,Fill1,2.4MG,1,1
730,Fill2,0.8MG,1,2
730,Fill3,3.0MG,1,3
730,Fill4,0.8MG,1,4
730,Fill5,2.4MG,1,5
730,Fill6,NoFill,1,6
731,Fill1,1.2MG,1,1
731,Fill2,0.8MG,1,2
731,Fill3,0.8MG,1,3
731,Fill4,0.8MG,1,4
731,Fill5,1.2MG,1,5
731,Fill6,0.8MG,1,6
732,Fill1,0.8MG,1,1
732,Fill2,0.8MG,1,2
732,Fill3,2.4MG,1,3
732,Fill4,1.7MG,1,4
732,Fill5,0.8MG,1,5
732,Fill6,NoFill,1,6
733,Fill1,3.0MG,1,1
733,Fill2,0.8MG,1,2
733,Fill3,1.2MG,1,3
733,Fill4,1.7MG,1,4
733,Fill5,0.8MG,1,5
733,Fill6,NoFill,1,6
734,Fill1,2.4MG,1,1
734,Fill2,0.8MG,1,2
734,Fill3,NoFill,1,3
734,Fill4,1.2MG,1,4
734,Fill5,NoFill,1,5
734,Fill6,1.7MG,1,6
735,Fill1,1.2MG,1,1
735,Fill2,1.2MG,1,2
735,Fill3,1.7MG,1,3
735,Fill4,2.4MG,1,4
735,Fill5,1.2MG,1,5
735,Fill6,1.7MG,1,6
736,Fill1,0.8MG,1,1
736,Fill2,3.0MG,1,2
736,Fill3,3.0MG,1,3
736,Fill4,NoFill,1,4
736,Fill5,NoFill,1,5
736,Fill6,NoFill,1,6
737,Fill1,1.7MG,1,1
737,Fill2,1.2MG,1,2
737,Fill3,1.7MG,1,3
737,Fill4,NoFill,1,4
737,Fill5,3.0MG,1,5
737,Fill6,1.7MG,1,6
738,Fill1,1.7MG,1,1
738,Fill2,0.8MG,1,2
738,Fill3,1.2MG,1,3
738,Fill4,3.0MG,1,4
738,Fill5,NoFill,1,5
738,Fill6,NoFill,1,6
739,Fill1,NoFill,1,1
739,Fill2,1.7MG,1,2
739,Fill3,1.7MG,1,3
739,Fill4,NoFill,1,4
739,Fill5,NoFill,1,5
739,Fill6,NoFill,1,6
740,Fill1,0.8MG,1,1
740,Fill2,2.4MG,1,2
740,Fill3,3.0MG,1,3
740,Fill4,NoFill,1,4
740,Fill5,NoFill,1,5
740,Fill6,NoFill,1,6
741,Fill1,0.8MG,1,1
741,Fill2,1.7MG,1,2
741,Fill3,3.0MG,1,3
741,Fill4,1.2MG,1,4
741,Fill5,NoFill,1,5
741,Fill6,0.8MG,1,6
742,Fill1,1.7MG,1,1
742,Fill2,3.0MG,1,2
742,Fill3,1.2MG,1,3
742,Fill4,NoFill,1,4
742,Fill5,0.8MG,1,5
742,Fill6,NoFill,1,6
743,Fill1,3.0MG,1,1
743,Fill2,3.0MG,1,2
743,Fill3,2.4MG,1,3
743,Fill4,1.2MG,1,4
743,Fill5,NoFill,1,5
743,Fill6,1.2MG,1,6
744,Fill1,1.2MG,1,1
744,Fill2,NoFill,1,2
744,Fill3,1.7MG,1,3
744,Fill4,0.8MG,1,4
744,Fill5,0.8MG,1,5
744,Fill6,NoFill,1,6
745,Fill1,0.8MG,1,1
745,Fill2,0.8MG,1,2
745,Fill3,2.4MG,1,3
745,Fill4,NoFill,1,4
745,Fill5,NoFill,1,5
745,Fill6,NoFill,1,6
746,Fill1,0.8MG,1,1
746,Fill2,2.4MG,1,2
746,Fill3,2.4MG,1,3
746,Fill4,NoFill,1,4
746,Fill5,0.8MG,1,5
746,Fill6,NoFill,1,6
747,Fill1,0.8MG,1,1
747,Fill2,0.8MG,1,2
747,Fill3,0.8MG,1,3
747,Fill4,NoFill,1,4
747,Fill5,1.7MG,1,5
747,Fill6,0.8MG,1,6
748,Fill1,1.2MG,1,1
748,Fill2,2.4MG,1,2
748,Fill3,0.8MG,1,3
748,Fill4,NoFill,1,4
748,Fill5,NoFill,1,5
748,Fill6,NoFill,1,6
749,Fill1,0.8MG,1,1
749,Fill2,NoFill,1,2
749,Fill3,1.7MG,1,3
749,Fill4,NoFill,1,4
749,Fill5,0.8MG,1,5
749,Fill6,NoFill,1,6
750,Fill1,0.8MG,1,1
750,Fill2,1.2MG,1,2
750,Fill3,NoFill,1,3
750,Fill4,0.8MG,1,4
750,Fill5,1.7MG,1,5
750,Fill6,NoFill,1,6
751,Fill1,3.0MG,1,1
751,Fill2,0.8MG,1,2
751,Fill3,0.8MG,1,3
751,Fill4,NoFill,1,4
751,Fill5,1.2MG,1,5
751,Fill6,NoFill,1,6
752,Fill1,1.7MG,1,1
752,Fill2,0.8MG,1,2
752,Fill3,NoFill,1,3
752,Fill4,NoFill,1,4
752,Fill5,NoFill,1,5
752,Fill6,NoFill,1,6
753,Fill1,1.7MG,1,1
753,Fill2,NoFill,1,2
753,Fill3,0.8MG,1,3
753,Fill4,NoFill,1,4
753,Fill5,0.8MG,1,5
753,Fill6,NoFill,1,6
754,Fill1,2.4MG,1,1
754,Fill2,NoFill,1,2
754,Fill3,NoFill,1,3
754,Fill4,1.7MG,1,4
754,Fill5,NoFill,1,5
754,Fill6,1.2MG,1,6
755,Fill1,3.0MG,1,1
755,Fill2,0.8MG,1,2
755,Fill3,0.8MG,1,3
755,Fill4,1.2MG,1,4
755,Fill5,0.8MG,1,5
755,Fill6,1.7MG,1,6
756,Fill1,1.7MG,1,1
756,Fill2,1.7MG,1,2
756,Fill3,0.8MG,1,3
756,Fill4,NoFill,1,4
756,Fill5,NoFill,1,5
756,Fill6,0.8MG,1,6
757,Fill1,3.0MG,1,1
757,Fill2,1.2MG,1,2
757,Fill3,NoFill,1,3
757,Fill4,NoFill,1,4
757,Fill5,0.8MG,1,5
757,Fill6,NoFill,1,6
758,Fill1,0.8MG,1,1
758,Fill2,0.8MG,1,2
758,Fill3,NoFill,1,3
758,Fill4,2.4MG,1,4
758,Fill5,1.7MG,1,5
758,Fill6,NoFill,1,6
759,Fill1,1.2MG,1,1
759,Fill2,0.8MG,1,2
759,Fill3,NoFill,1,3
759,Fill4,0.8MG,1,4
759,Fill5,0.8MG,1,5
759,Fill6,NoFill,1,6
760,Fill1,1.7MG,1,1
760,Fill2,0.8MG,1,2
760,Fill3,3.0MG,1,3
760,Fill4,2.4MG,1,4
760,Fill5,NoFill,1,5
760,Fill6,NoFill,1,6
761,Fill1,0.8MG,1,1
761,Fill2,1.7MG,1,2
761,Fill3,0.8MG,1,3
761,Fill4,0.8MG,1,4
761,Fill5,3.0MG,1,5
761,Fill6,NoFill,1,6
762,Fill1,0.8MG,1,1
762,Fill2,3.0MG,1,2
762,Fill3,0.8MG,1,3
762,Fill4,0.8MG,1,4
762,Fill5,2.4MG,1,5
762,Fill6,0.8MG,1,6
763,Fill1,1.7MG,1,1
763,Fill2,1.7MG,1,2
763,Fill3,0.8MG,1,3
763,Fill4,2.4MG,1,4
763,Fill5,0.8MG,1,5
763,Fill6,1.7MG,1,6
764,Fill1,3.0MG,1,1
764,Fill2,1.2MG,1,2
764,Fill3,3.0MG,1,3
764,Fill4,0.8MG,1,4
764,Fill5,NoFill,1,5
764,Fill6,2.4MG,1,6
765,Fill1,2.4MG,1,1
765,Fill2,0.8MG,1,2
765,Fill3,NoFill,1,3
765,Fill4,NoFill,1,4
765,Fill5,NoFill,1,5
765,Fill6,NoFill,1,6
766,Fill1,1.2MG,1,1
766,Fill2,0.8MG,1,2
766,Fill3,NoFill,1,3
766,Fill4,NoFill,1,4
766,Fill5,2.4MG,1,5
766,Fill6,1.7MG,1,6
767,Fill1,1.7MG,1,1
767,Fill2,1.7MG,1,2
767,Fill3,NoFill,1,3
767,Fill4,NoFill,1,4
767,Fill5,1.7MG,1,5
767,Fill6,NoFill,1,6
768,Fill1,0.8MG,1,1
768,Fill2,1.7MG,1,2
768,Fill3,1.2MG,1,3
768,Fill4,0.8MG,1,4
768,Fill5,NoFill,1,5
768,Fill6,1.2MG,1,6
769,Fill1,0.8MG,1,1
769,Fill2,NoFill,1,2
769,Fill3,3.0MG,1,3
769,Fill4,1.2MG,1,4
769,Fill5,3.0MG,1,5
769,Fill6,1.2MG,1,6
770,Fill1,1.7MG,1,1
770,Fill2,0.8MG,1,2
770,Fill3,1.2MG,1,3
770,Fill4,NoFill,1,4
770,Fill5,1.2MG,1,5
770,Fill6,NoFill,1,6
771,Fill1,1.7MG,1,1
771,Fill2,0.8MG,1,2
771,Fill3,1.2MG,1,3
771,Fill4,3.0MG,1,4
771,Fill5,NoFill,1,5
771,Fill6,1.2MG,1,6
772,Fill1,1.7MG,1,1
772,Fill2,0.8MG,1,2
772,Fill3,1.7MG,1,3
772,Fill4,NoFill,1,4
772,Fill5,NoFill,1,5
772,Fill6,NoFill,1,6
773,Fill1,0.8MG,1,1
773,Fill2,2.4MG,1,2
773,Fill3,1.7MG,1,3
773,Fill4,3.0MG,1,4
773,Fill5,NoFill,1,5
773,Fill6,1.7MG,1,6
774,Fill1,0.8MG,1,1
774,Fill2,2.4MG,1,2
774,Fill3,2.4MG,1,3
774,Fill4,1.2MG,1,4
774,Fill5,NoFill,1,5
774,Fill6,NoFill,1,6
775,Fill1,0.8MG,1,1
775,Fill2,0.8MG,1,2
775,Fill3,2.4MG,1,3
775,Fill4,1.2MG,1,4
775,Fill5,1.2MG,1,5
775,Fill6,NoFill,1,6
776,Fill1,1.7MG,1,1
776,Fill2,0.8MG,1,2
776,Fill3,NoFill,1,3
776,Fill4,1.2MG,1,4
776,Fill5,NoFill,1,5
776,Fill6,0.8MG,1,6
777,Fill1,1.2MG,1,1
777,Fill2,1.7MG,1,2
777,Fill3,0.8MG,1,3
777,Fill4,0.8MG,1,4
777,Fill5,NoFill,1,5
777,Fill6,1.7MG,1,6
778,Fill1,1.7MG,1,1
778,Fill2,1.2MG,1,2
778,Fill3,3.0MG,1,3
778,Fill4,NoFill,1,4
778,Fill5,1.2MG,1,5
778,Fill6,NoFill,1,6
779,Fill1,1.2MG,1,1
779,Fill2,0.8MG,1,2
779,Fill3,0.8MG,1,3
779,Fill4,0.8MG,1,4
779,Fill5,1.2MG,1,5
779,Fill6,NoFill,1,6
780,Fill1,1.2MG,1,1
780,Fill2,1.2MG,1,2
780,Fill3,NoFill,1,3
780,Fill4,2.4MG,1,4
780,Fill5,1.7MG,1,5
780,Fill6,0.8MG,1,6
781,Fill1,1.7MG,1,1
781,Fill2,NoFill,1,2
781,Fill3,0.8MG,1,3
781,Fill4,1.2MG,1,4
781,Fill5,3.0MG,1,5
781,Fill6,1.7MG,1,6
782,Fill1,1.7MG,1,1
782,Fill2,0.8MG,1,2
782,Fill3,1.2MG,1,3
782,Fill4,NoFill,1,4
782,Fill5,NoFill,1,5
782,Fill6,1.2MG,1,6
783,Fill1,0.8MG,1,1
783,Fill2,2.4MG,1,2
783,Fill3,0.8MG,1,3
783,Fill4,NoFill,1,4
783,Fill5,0.8MG,1,5
783,Fill6,0.8MG,1,6
784,Fill1,0.8MG,1,1
784,Fill2,0.8MG,1,2
784,Fill3,NoFill,1,3
784,Fill4,0.8MG,1,4
784,Fill5,NoFill,1,5
784,Fill6,0.8MG,1,6
785,Fill1,3.0MG,1,1
785,Fill2,3.0MG,1,2
785,Fill3,1.7MG,1,3
785,Fill4,1.2MG,1,4
785,Fill5,NoFill,1,5
785,Fill6,1.7MG,1,6
786,Fill1,3.0MG,1,1
786,Fill2,NoFill,1,2
786,Fill3,0.8MG,1,3
786,Fill4,0.8MG,1,4
786,Fill5,0.8MG,1,5
786,Fill6,2.4MG,1,6
787,Fill1,NoFill,1,1
787,Fill2,2.4MG,1,2
787,Fill3,3.0MG,1,3
787,Fill4,3.0MG,1,4
787,Fill5,NoFill,1,5
787,Fill6,1.2MG,1,6
788,Fill1,1.2MG,1,1
788,Fill2,0.8MG,1,2
788,Fill3,1.2MG,1,3
788,Fill4,NoFill,1,4
788,Fill5,NoFill,1,5
788,Fill6,NoFill,1,6
789,Fill1,3.0MG,1,1
789,Fill2,0.8MG,1,2
789,Fill3,2.4MG,1,3
789,Fill4,0.8MG,1,4
789,Fill5,1.2MG,1,5
789,Fill6,2.4MG,1,6
790,Fill1,1.7MG,1,1
790,Fill2,0.8MG,1,2
790,Fill3,3.0MG,1,3
790,Fill4,1.2MG,1,4
790,Fill5,NoFill,1,5
790,Fill6,0.8MG,1,6
791,Fill1,0.8MG,1,1
791,Fill2,NoFill,1,2
791,Fill3,1.2MG,1,3
791,Fill4,NoFill,1,4
791,Fill5,1.2MG,1,5
791,Fill6,NoFill,1,6
792,Fill1,1.2MG,1,1
792,Fill2,2.4MG,1,2
792,Fill3,NoFill,1,3
792,Fill4,NoFill,1,4
792,Fill5,NoFill,1,5
792,Fill6,0.8MG,1,6
793,Fill1,0.8MG,1,1
793,Fill2,0.8MG,1,2
793,Fill3,1.7MG,1,3
793,Fill4,1.2MG,1,4
793,Fill5,1.7MG,1,5
793,Fill6,2.4MG,1,6
794,Fill1,1.7MG,1,1
794,Fill2,0.8MG,1,2
794,Fill3,NoFill,1,3
794,Fill4,NoFill,1,4
794,Fill5,3.0MG,1,5
794,Fill6,1.2MG,1,6
795,Fill1,1.7MG,1,1
795,Fill2,1.7MG,1,2
795,Fill3,NoFill,1,3
795,Fill4,0.8MG,1,4
795,Fill5,NoFill,1,5
795,Fill6,1.7MG,1,6
796,Fill1,0.8MG,1,1
796,Fill2,0.8MG,1,2
796,Fill3,1.2MG,1,3
796,Fill4,NoFill,1,4
796,Fill5,NoFill,1,5
796,Fill6,NoFill,1,6
797,Fill1,2.4MG,1,1
797,Fill2,NoFill,1,2
797,Fill3,1.7MG,1,3
797,Fill4,2.4MG,1,4
797,Fill5,0.8MG,1,5
797,Fill6,NoFill,1,6
798,Fill1,1.2MG,1,1
798,Fill2,0.8MG,1,2
798,Fill3,NoFill,1,3
798,Fill4,NoFill,1,4
798,Fill5,NoFill,1,5
798,Fill6,0.8MG,1,6
799,Fill1,0.8MG,1,1
799,Fill2,0.8MG,1,2
799,Fill3,0.8MG,1,3
799,Fill4,3.0MG,1,4
799,Fill5,0.8MG,1,5
799,Fill6,1.7MG,1,6
800,Fill1,0.8MG,1,1
800,Fill2,3.0MG,1,2
800,Fill3,0.8MG,1,3
800,Fill4,1.2MG,1,4
800,Fill5,1.2MG,1,5
800,Fill6,NoFill,1,6
801,Fill1,3.0MG,1,1
801,Fill2,0.8MG,1,2
801,Fill3,3.0MG,1,3
801,Fill4,NoFill,1,4
801,Fill5,1.7MG,1,5
801,Fill6,NoFill,1,6
802,Fill1,1.7MG,1,1
802,Fill2,2.4MG,1,2
802,Fill3,2.4MG,1,3
802,Fill4,0.8MG,1,4
802,Fill5,0.8MG,1,5
802,Fill6,NoFill,1,6
803,Fill1,1.7MG,1,1
803,Fill2,0.8MG,1,2
803,Fill3,1.7MG,1,3
803,Fill4,0.8MG,1,4
803,Fill5,NoFill,1,5
803,Fill6,2.4MG,1,6
804,Fill1,1.2MG,1,1
804,Fill2,1.2MG,1,2
804,Fill3,0.8MG,1,3
804,Fill4,0.8MG,1,4
804,Fill5,NoFill,1,5
804,Fill6,NoFill,1,6
805,Fill1,0.8MG,1,1
805,Fill2,1.2MG,1,2
805,Fill3,0.8MG,1,3
805,Fill4,1.2MG,1,4
805,Fill5,0.8MG,1,5
805,Fill6,1.7MG,1,6
806,Fill1,1.2MG,1,1
806,Fill2,1.2MG,1,2
806,Fill3,NoFill,1,3
806,Fill4,0.8MG,1,4
806,Fill5,NoFill,1,5
806,Fill6,NoFill,1,6
807,Fill1,1.2MG,1,1
807,Fill2,2.4MG,1,2
807,Fill3,NoFill,1,3
807,Fill4,0.8MG,1,4
807,Fill5,3.0MG,1,5
807,Fill6,0.8MG,1,6
808,Fill1,0.8MG,1,1
808,Fill2,2.4MG,1,2
808,Fill3,0.8MG,1,3
808,Fill4,1.7MG,1,4
808,Fill5,3.0MG,1,5
808,Fill6,NoFill,1,6
809,Fill1,1.2MG,1,1
809,Fill2,1.7MG,1,2
809,Fill3,NoFill,1,3
809,Fill4,0.8MG,1,4
809,Fill5,0.8MG,1,5
809,Fill6,NoFill,1,6
810,Fill1,0.8MG,1,1
810,Fill2,1.2MG,1,2
810,Fill3,1.2MG,1,3
810,Fill4,NoFill,1,4
810,Fill5,NoFill,1,5
810,Fill6,NoFill,1,6
811,Fill1,0.8MG,1,1
811,Fill2,3.0MG,1,2
811,Fill3,3.0MG,1,3
811,Fill4,1.7MG,1,4
811,Fill5,1.2MG,1,5
811,Fill6,NoFill,1,6
812,Fill1,1.2MG,1,1
812,Fill2,1.7MG,1,2
812,Fill3,3.0MG,1,3
812,Fill4,2.4MG,1,4
812,Fill5,1.2MG,1,5
812,Fill6,1.2MG,1,6
813,Fill1,0.8MG,1,1
813,Fill2,0.8MG,1,2
813,Fill3,0.8MG,1,3
813,Fill4,NoFill,1,4
813,Fill5,1.2MG,1,5
813,Fill6,NoFill,1,6
814,Fill1,2.4MG,1,1
814,Fill2,0.8MG,1,2
814,Fill3,2.4MG,1,3
814,Fill4,0.8MG,1,4
814,Fill5,0.8MG,1,5
814,Fill6,1.7MG,1,6
815,Fill1,1.7MG,1,1
815,Fill2,0.8MG,1,2
815,Fill3,0.8MG,1,3
815,Fill4,NoFill,1,4
815,Fill5,NoFill,1,5
815,Fill6,2.4MG,1,6
816,Fill1,3.0MG,1,1
816,Fill2,1.7MG,1,2
816,Fill3,0.8MG,1,3
816,Fill4,1.2MG,1,4
816,Fill5,1.7MG,1,5
816,Fill6,NoFill,1,6
817,Fill1,1.2MG,1,1
817,Fill2,1.7MG,1,2
817,Fill3,0.8MG,1,3
817,Fill4,0.8MG,1,4
817,Fill5,NoFill,1,5
817,Fill6,1.2MG,1,6
818,Fill1,1.7MG,1,1
818,Fill2,0.8MG,1,2
818,Fill3,1.7MG,1,3
818,Fill4,1.2MG,1,4
818,Fill5,NoFill,1,5
818,Fill6,NoFill,1,6
819,Fill1,2.4MG,1,1
819,Fill2,1.7MG,1,2
819,Fill3,0.8MG,1,3
819,Fill4,1.7MG,1,4
819,Fill5,0.8MG,1,5
819,Fill6,NoFill,1,6
820,Fill1,1.2MG,1,1
820,Fill2,NoFill,1,2
820,Fill3,3.0MG,1,3
820,Fill4,0.8MG,1,4
820,Fill5,NoFill,1,5
820,Fill6,1.7MG,1,6
821,Fill1,1.7MG,1,1
821,Fill2,2.4MG,1,2
821,Fill3,NoFill,1,3
821,Fill4,3.0MG,1,4
821,Fill5,NoFill,1,5
821,Fill6,NoFill,1,6
822,Fill1,0.8MG,1,1
822,Fill2,3.0MG,1,2
822,Fill3,1.2MG,1,3
822,Fill4,0.8MG,1,4
822,Fill5,NoFill,1,5
822,Fill6,NoFill,1,6
823,Fill1,3.0MG,1,1
823,Fill2,1.7MG,1,2
823,Fill3,NoFill,1,3
823,Fill4,NoFill,1,4
823,Fill5,NoFill,1,5
823,Fill6,NoFill,1,6
824,Fill1,2.4MG,1,1
824,Fill2,NoFill,1,2
824,Fill3,1.2MG,1,3
824,Fill4,0.8MG,1,4
824,Fill5,0.8MG,1,5
824,Fill6,NoFill,1,6
825,Fill1,1.7MG,1,1
825,Fill2,2.4MG,1,2
825,Fill3,2.4MG,1,3
825,Fill4,0.8MG,1,4
825,Fill5,NoFill,1,5
825,Fill6,NoFill,1,6
826,Fill1,2.4MG,1,1
826,Fill2,0.8MG,1,2
826,Fill3,0.8MG,1,3
826,Fill4,1.2MG,1,4
826,Fill5,1.2MG,1,5
826,Fill6,1.2MG,1,6
827,Fill1,1.2MG,1,1
827,Fill2,1.2MG,1,2
827,Fill3,1.2MG,1,3
827,Fill4,NoFill,1,4
827,Fill5,2.4MG,1,5
827,Fill6,3.0MG,1,6
828,Fill1,1.2MG,1,1
828,Fill2,1.7MG,1,2
828,Fill3,3.0MG,1,3
828,Fill4,1.7MG,1,4
828,Fill5,NoFill,1,5
828,Fill6,1.2MG,1,6
829,Fill1,0.8MG,1,1
829,Fill2,1.7MG,1,2
829,Fill3,NoFill,1,3
829,Fill4,1.7MG,1,4
829,Fill5,NoFill,1,5
829,Fill6,2.4MG,1,6
830,Fill1,0.8MG,1,1
830,Fill2,1.7MG,1,2
830,Fill3,0.8MG,1,3
830,Fill4,NoFill,1,4
830,Fill5,2.4MG,1,5
830,Fill6,NoFill,1,6
831,Fill1,1.2MG,1,1
831,Fill2,1.7MG,1,2
831,Fill3,3.0MG,1,3
831,Fill4,1.2MG,1,4
831,Fill5,NoFill,1,5
831,Fill6,NoFill,1,6
832,Fill1,3.0MG,1,1
832,Fill2,0.8MG,1,2
832,Fill3,1.7MG,1,3
832,Fill4,2.4MG,1,4
832,Fill5,1.7MG,1,5
832,Fill6,NoFill,1,6
833,Fill1,0.8MG,1,1
833,Fill2,1.2MG,1,2
833,Fill3,1.2MG,1,3
833,Fill4,3.0MG,1,4
833,Fill5,0.8MG,1,5
833,Fill6,1.7MG,1,6
834,Fill1,2.4MG,1,1
834,Fill2,0.8MG,1,2
834,Fill3,2.4MG,1,3
834,Fill4,1.2MG,1,4
834,Fill5,1.7MG,1,5
834,Fill6,NoFill,1,6
835,Fill1,3.0MG,1,1
835,Fill2,1.7MG,1,2
835,Fill3,NoFill,1,3
835,Fill4,2.4MG,1,4
835,Fill5,2.4MG,1,5
835,Fill6,NoFill,1,6
836,Fill1,0.8MG,1,1
836,Fill2,1.2MG,1,2
836,Fill3,NoFill,1,3
